Start,Stop,Position,Rotation
1407685563152899,1407685697587141,(-0.0008103917,0.01981495,0.00931116),(0.05289936,0.002255373,-0.003409744,0.9985915)
1407685596977899,1407685731536620,(-0.0008489602,0.01982067,0.009378089),(0.05292705,0.002247697,-0.00338921,0.9985901)
1407685630801899,1407685765779328,(-0.0008451442,0.01981386,0.009380472),(0.05291619,0.002251901,-0.003393322,0.9985906)
1407685664625899,1407685799500162,(-0.0008498114,0.01980603,0.009380568),(0.05291164,0.002255056,-0.003399492,0.9985909)
1407685698462386,1407685832563183,(-0.0008611443,0.01978857,0.009379864),(0.05289805,0.002254883,-0.003405273,0.9985915)
1407685732287386,1407685867629849,(-0.0008856542,0.01979741,0.009356976),(0.05289512,0.00224481,-0.003400028,0.9985918)
1407685766092959,1407685900256412,(-0.0009031994,0.01979189,0.009350719),(0.05287921,0.002245795,-0.003398895,0.9985926)
1407685799916959,1407685938556412,(-0.0008548943,0.01982548,0.009365607),(0.05291443,0.002233953,-0.003398538,0.9985908)
1407685833740959,1407685968316828,(-0.0008560017,0.01983016,0.009366937),(0.05290602,0.002239274,-0.003399015,0.9985912)
1407685867569011,1407686002517870,(-0.0008548845,0.01983862,0.009367907),(0.05289431,0.002236359,-0.003400833,0.9985919)
1407685901393011,1407686035641308,(-0.0008330312,0.01983391,0.009376488),(0.05294184,0.002209127,-0.00341186,0.9985894)
1407685935217011,1407686069557453,(-0.0008265926,0.01984197,0.009383415),(0.05293388,0.002201757,-0.003415317,0.9985898)
1407685969050568,1407686103590787,(-0.0008146135,0.01984499,0.009398846),(0.0529267,0.002196824,-0.003416091,0.9985902)
1407686002875568,1407686137281933,(-0.0008200348,0.01981854,0.009379033),(0.05294301,0.002170758,-0.003400236,0.9985894)
1407686036699568,1407686171173078,(-0.000806554,0.01984433,0.009351257),(0.05290742,0.002167976,-0.003405571,0.9985913)
1407686070514681,1407686205061620,(-0.000795654,0.01985861,0.009333193),(0.05289572,0.002159303,-0.003406466,0.998592)
1407686104339681,1407686237978287,(-0.0008419197,0.01981254,0.009359758),(0.05294277,0.002145369,-0.003407091,0.9985895)
1407686138163681,1407686273964745,(-0.0008524677,0.01982518,0.009337259),(0.05291446,0.002142536,-0.003409266,0.9985909)
1407686171984826,1407686306199120,(-0.0008654781,0.01982543,0.009332883),(0.0529154,0.002140528,-0.003417492,0.9985909)
1407686205809826,1407686340762662,(-0.0008485267,0.01980877,0.0093971),(0.05298005,0.002137104,-0.003434658,0.9985874)
1407686239633826,1407686373567870,(-0.0008649047,0.01982874,0.009369653),(0.05295835,0.002138298,-0.003438205,0.9985885)
1407686273473865,1407686412599120,(-0.000869063,0.0198288,0.009342617),(0.05295162,0.00213546,-0.003439099,0.9985889)
1407686307298865,1407686443991828,(-0.0008071897,0.01980026,0.009397396),(0.05299373,0.002124824,-0.003456027,0.9985867)
1407686341122865,1407686475590787,(-0.0007940987,0.01980822,0.009367767),(0.05295434,0.002129512,-0.003454954,0.9985887)
1407686374924498,1407686510665787,(-0.0007845825,0.01979594,0.009358432),(0.05295663,0.002127925,-0.003454954,0.9985886)
1407686408748498,1407686545014745,(-0.0008370072,0.01980792,0.009401495),(0.0530043,0.00212369,-0.003429682,0.9985862)
1407686442572498,1407686576778287,(-0.0008350882,0.01981399,0.009380301),(0.05297738,0.002117306,-0.003436893,0.9985875)
1407686476403750,1407686612524641,(-0.0008338549,0.01981005,0.009368004),(0.05298126,0.002122041,-0.003434539,0.9985874)
1407686510227750,1407686643986620,(-0.0008416102,0.01982846,0.009425581),(0.05306433,0.002113939,-0.003426373,0.998583)
1407686544051750,1407686678414745,(-0.0008543691,0.01985041,0.009406533),(0.0530408,0.002110731,-0.003427058,0.9985843)
1407686577875397,1407686712707453,(-0.0008655657,0.0198531,0.00940318),(0.05305206,0.002109939,-0.003426642,0.9985837)
1407686611699397,1407686746232453,(-0.000817671,0.01981692,0.00940304),(0.05308312,0.002128599,-0.003404171,0.9985821)
1407686645523397,1407686780690266,(-0.0008013833,0.01982339,0.009379043),(0.05305616,0.002127357,-0.003406197,0.9985834)
1407686679311030,1407686814325682,(-0.0007850573,0.01982049,0.009360171),(0.05305158,0.002130988,-0.003410042,0.9985837)
1407686713135030,1407686848466828,(-0.0008466012,0.01981714,0.009395173),(0.05309232,0.002130212,-0.003385634,0.9985816)
1407686746959030,1407686881549641,(-0.0008519357,0.01981284,0.00937432),(0.05306229,0.002131518,-0.00338307,0.9985832)
1407686780783810,1407686916850682,(-0.0008474992,0.01979726,0.009364199),(0.05307116,0.002130702,-0.003385842,0.9985828)
1407686814607810,1407686951129328,(-0.0008337177,0.01982148,0.009421436),(0.0531133,0.00212428,-0.003365427,0.9985806)
1407686848431810,1407686982092349,(-0.0008343688,0.01982433,0.009404629),(0.05310465,0.002128711,-0.003370226,0.9985809)
1407686882257820,1407687017899120,(-0.0008379574,0.01981551,0.009385697),(0.05309835,0.002129627,-0.003367215,0.9985814)
1407686916082820,1407687050597557,(-0.0008588014,0.01984059,0.009402869),(0.05312512,0.002165847,-0.003358573,0.9985799)
1407686949906820,1407687083560057,(-0.0008611729,0.01984779,0.009378865),(0.05311672,0.002162661,-0.003365785,0.9985803)
1407686983729931,1407687118818912,(-0.0008596865,0.01984944,0.009356482),(0.05311677,0.002162066,-0.00336516,0.9985803)
1407687017553931,1407687152326203,(-0.0008523248,0.01982971,0.009397231),(0.05314987,0.002170874,-0.003368467,0.9985785)
1407687051378931,1407687185818391,(-0.000850062,0.01982245,0.009381897),(0.05314798,0.002171174,-0.003372789,0.9985786)
1407687085202931,1407687221825162,(-0.0008415096,0.01981605,0.009370274),(0.05315135,0.002169246,-0.003374934,0.9985784)
1407687119023266,1407687252743912,(-0.0008321933,0.0198149,0.009337073),(0.05302245,0.002166979,-0.003379017,0.9985852)
1407687152847266,1407687288656412,(-0.0008474877,0.01985119,0.009359273),(0.05302231,0.002153442,-0.003386557,0.9985852)
1407687186672266,1407687321798599,(-0.0008543626,0.01985415,0.009364734),(0.05312617,0.002147788,-0.003382623,0.9985797)
1407687220492042,1407687354725682,(-0.0008577525,0.01985846,0.009357796),(0.05313243,0.002146274,-0.003384144,0.9985795)
1407687254316042,1407687388665787,(-0.000864838,0.01983661,0.009428285),(0.0531679,0.002149832,-0.003383309,0.9985776)
1407687288136392,1407687425659537,(-0.000873792,0.01982874,0.009441017),(0.05319383,0.002148613,-0.003383189,0.9985762)
1407687321960392,1407687458268912,(-0.000840035,0.01983656,0.009423847),(0.05324699,0.002145443,-0.003361374,0.9985734)
1407687355784392,1407687492128287,(-0.0008270866,0.01983568,0.009409691),(0.05318011,0.00214379,-0.003364385,0.998577)
1407687389591196,1407687524132453,(-0.0008141116,0.01983054,0.00940549),(0.05318141,0.002145965,-0.003367842,0.9985769)
